White,Red,Green,Blue,Total,color_label
81,65,55,37,86,brown
82,64,55,37,90,brown
81,64,55,37,87,brown
81,64,55,38,86,brown
81,65,56,38,84,brown
81,64,56,38,85,brown
82,64,54,37,91,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
80,64,56,37,83,brown
82,64,55,37,90,brown
81,65,54,38,86,brown
81,65,55,38,85,brown
82,64,55,37,90,brown
82,64,54,37,91,brown
81,65,55,38,85,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
81,64,54,38,87,brown
81,64,56,36,87,brown
82,64,54,37,91,brown
81,65,54,37,87,brown
81,65,56,37,85,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,64,56,38,85,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
81,65,56,37,85,brown
82,64,55,37,90,brown
81,64,55,37,87,brown
81,65,54,38,86,brown
81,64,56,36,87,brown
83,64,54,37,94,brown
81,65,56,37,85,brown
82,64,55,37,90,brown
82,64,54,37,91,brown
81,65,54,37,87,brown
81,65,56,36,86,brown
83,64,55,37,93,brown
81,65,55,38,85,brown
82,64,55,37,90,brown
81,64,54,37,88,brown
81,65,55,38,85,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
81,65,54,38,86,brown
81,65,54,38,86,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
81,64,56,37,86,brown
81,64,55,37,87,brown
80,64,54,38,84,brown
81,65,56,38,84,brown
82,63,55,37,91,brown
83,64,55,37,93,brown
81,64,54,38,87,brown
81,64,56,38,85,brown
81,64,56,37,86,brown
83,64,54,37,94,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
82,64,54,37,91,brown
81,65,56,36,86,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,64,55,38,86,brown
80,64,56,36,84,brown
83,64,54,37,94,brown
81,65,56,38,84,brown
81,64,56,36,87,brown
82,64,54,37,91,brown
81,65,55,38,85,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
81,64,54,38,87,brown
81,64,56,37,86,brown
81,64,55,37,87,brown
81,65,56,37,85,brown
82,64,55,37,90,brown
82,64,54,38,90,brown
81,65,54,37,87,brown
81,65,55,38,85,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
81,65,56,38,84,brown
81,64,56,36,87,brown
83,64,55,37,93,brown
81,65,54,38,86,brown
80,64,56,37,83,brown
83,64,54,37,94,brown
81,65,55,38,85,brown
81,64,56,37,86,brown
81,64,55,37,87,brown
81,65,54,38,86,brown
81,64,55,37,87,brown
82,64,54,37,91,brown
81,65,55,38,85,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
80,64,54,37,85,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
81,64,54,37,88,brown
81,64,56,38,85,brown
81,64,55,36,88,brown
82,64,54,37,91,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
81,65,54,38,86,brown
80,64,56,36,84,brown
81,64,55,38,86,brown
81,64,56,38,85,brown
81,64,55,37,87,brown
82,64,54,38,90,brown
81,65,54,37,87,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
80,64,55,38,83,brown
81,65,56,38,84,brown
82,64,55,37,90,brown
81,65,54,38,86,brown
81,65,56,37,85,brown
81,64,55,37,87,brown
81,65,54,37,87,brown
81,65,56,37,85,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
80,65,56,38,81,brown
81,64,56,36,87,brown
83,64,55,37,93,brown
81,65,56,38,84,brown
81,64,56,36,87,brown
81,64,56,38,85,brown
80,64,56,36,84,brown
82,64,54,37,91,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
81,64,54,38,87,brown
81,65,55,38,85,brown
82,64,54,37,91,brown
81,65,54,37,87,brown
81,65,56,37,85,brown
82,64,55,37,90,brown
81,64,54,38,87,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
81,64,56,38,85,brown
81,64,56,37,86,brown
81,64,55,37,87,brown
81,65,54,37,87,brown
81,65,55,38,85,brown
82,64,54,37,91,brown
81,65,54,37,87,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
81,64,55,37,87,brown
81,64,56,37,86,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
81,65,54,37,87,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
83,64,55,37,93,brown
82,64,54,38,90,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
81,65,54,38,86,brown
81,64,55,36,88,brown
82,64,54,37,91,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
81,64,54,37,88,brown
81,65,56,36,86,brown
83,64,55,37,93,brown
81,65,55,38,85,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
82,64,54,37,91,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
81,65,54,38,86,brown
80,64,56,36,84,brown
81,64,55,38,86,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
81,64,54,37,88,brown
81,65,56,36,86,brown
82,64,55,37,90,brown
81,64,54,37,88,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,65,56,38,84,brown
81,63,56,36,88,brown
81,64,54,37,88,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
80,65,54,38,83,brown
80,64,56,37,83,brown
82,64,54,37,91,brown
81,65,54,38,86,brown
81,64,55,37,87,brown
82,64,55,37,90,brown
81,64,55,38,86,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
81,65,54,37,87,brown
81,65,55,38,85,brown
81,65,56,36,86,brown
83,64,55,37,93,brown
80,65,54,38,83,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
81,64,55,38,86,brown
80,64,56,36,84,brown
82,64,54,38,90,brown
81,65,56,38,84,brown
80,64,56,38,82,brown
82,64,54,37,91,brown
80,64,54,37,85,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
81,64,55,38,86,brown
80,64,56,36,84,brown
82,64,55,37,90,brown
81,64,56,36,87,brown
81,63,55,37,88,brown
80,64,55,38,83,brown
80,64,56,36,84,brown
82,64,54,37,91,brown
81,65,54,38,86,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
80,64,54,37,85,brown
81,65,55,38,85,brown
80,64,56,36,84,brown
82,64,55,37,90,brown
81,64,54,37,88,brown
81,65,54,38,86,brown
80,64,56,37,83,brown
82,63,55,37,91,brown
81,65,54,38,86,brown
82,64,55,37,90,brown
81,64,54,37,88,brown
81,65,55,37,86,brown
81,64,55,37,87,brown
80,64,54,38,84,brown
81,64,55,37,87,brown
82,64,55,37,90,brown
81,64,56,37,86,brown
81,64,55,37,87,brown
80,64,55,38,83,brown
80,64,55,37,84,brown
81,64,55,36,88,brown
82,64,54,37,91,brown
81,64,54,37,88,brown
81,65,56,36,86,brown
82,64,55,37,90,brown
81,64,54,38,87,brown
81,63,56,37,87,brown
81,64,55,36,88,brown
82,64,54,37,91,brown
81,65,54,38,86,brown
81,65,56,36,86,brown
82,64,55,37,90,brown
81,65,54,38,86,brown
82,64,55,37,90,brown
82,64,54,37,91,brown
81,64,55,36,88,brown
82,64,54,37,91,brown
81,65,55,38,85,brown
82,64,55,37,90,brown
81,64,54,37,88,brown
81,64,56,37,86,brown
81,64,55,37,87,brown
82,64,54,37,91,brown
81,65,55,38,85,brown
81,65,56,37,85,brown
82,64,55,37,90,brown
80,65,54,38,83,brown
81,64,55,37,87,brown
80,64,54,37,85,brown
81,65,54,38,86,brown
80,64,56,38,82,brown
81,64,56,36,87,brown
82,64,54,37,91,brown
81,64,56,37,86,brown
82,64,54,37,91,brown
81,65,55,38,85,brown
80,64,55,36,85,brown
82,64,55,37,90,brown
81,65,54,38,86,brown
80,64,55,37,84,brown
82,63,55,37,91,brown
81,64,54,37,88,brown
81,65,54,37,87,brown
81,65,56,38,84,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
82,64,54,38,90,brown
81,64,56,38,85,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
80,64,54,38,84,brown
81,64,56,36,87,brown
82,64,55,36,91,brown
82,64,54,37,91,brown
81,65,54,37,87,brown
81,65,54,38,86,brown
81,64,55,37,87,brown
82,64,55,37,90,brown
81,64,55,38,86,brown
81,64,56,38,85,brown
81,63,56,36,88,brown
82,64,54,38,90,brown
81,65,56,37,85,brown
82,64,54,37,91,brown
81,65,54,38,86,brown
80,64,56,37,83,brown
81,64,54,37,88,brown
81,65,55,38,85,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
81,64,55,38,86,brown
82,64,55,37,90,brown
